0.0,0.031
0.0019976028765481,0.029
0.0039952057530962,0.03
0.0059928086296444,0.028
0.0079904115061925,0.029
0.0099880143827407,0.033
0.0119856172592888,0.035
0.0139832201358369,0.035
0.0159808230123851,0.034
0.0179784258889332,0.032
0.0199760287654814,0.033
0.0219736316420295,0.035
0.0239712345185777,0.033
0.0259688373951258,0.035
0.0279664402716739,0.036
0.0299640431482221,0.036
0.0319616460247702,0.038
0.0339592489013184,0.039
0.0359568517778665,0.043
0.0379544546544147,0.044
0.0399520575309628,0.042
0.0419496604075109,0.042
0.0439472632840591,0.04
0.0459448661606072,0.038
0.0479424690371554,0.035
0.0499400719137035,0.042
0.0519376747902516,0.042
0.0539352776667998,0.041
0.0559328805433479,0.039
0.0579304834198961,0.036
0.0599280862964442,0.036
0.0619256891729924,0.036
0.0639232920495405,0.037
0.0659208949260886,0.035
0.0679184978026368,0.038
0.0699161006791849,0.038
0.0719137035557331,0.035
0.0739113064322812,0.035
0.0759089093088294,0.035
0.0779065121853775,0.035
0.0799041150619256,0.035
0.0819017179384738,0.038
0.0838993208150219,0.041
0.0858969236915701,0.039
0.0878945265681182,0.04
0.0898921294446663,0.038
0.0918897323212145,0.04
0.0938873351977626,0.042
0.0958849380743108,0.043
0.0978825409508589,0.045
0.0998801438274071,0.045
0.1018777467039552,0.04
0.1038753495805033,0.041
0.1058729524570515,0.048
0.1078705553335996,0.049
0.1098681582101478,0.049
0.1118657610866959,0.046
0.113863363963244,0.045
0.1158609668397922,0.045
0.1178585697163403,0.046
0.1198561725928885,0.049
0.1218537754694366,0.05
0.1238513783459848,0.051
0.1258489812225329,0.052
0.1278465840990811,0.058
0.1298441869756292,0.057
0.1318417898521773,0.056
0.1338393927287255,0.059
0.1358369956052736,0.06
0.1378345984818218,0.064
0.1398322013583699,0.061
0.1418298042349181,0.059
0.1438274071114662,0.059
0.1458250099880143,0.066
0.1478226128645625,0.07
0.1498202157411106,0.068
0.1518178186176588,0.07
0.1538154214942069,0.068
0.1558130243707551,0.068
0.1578106272473032,0.071
0.1598082301238513,0.073
0.1618058330003995,0.077
0.1638034358769476,0.079
0.1658010387534957,0.075
0.1677986416300439,0.071
0.169796244506592,0.071
0.1717938473831402,0.074
0.1737914502596883,0.079
0.1757890531362365,0.084
0.1777866560127846,0.083
0.1797842588893327,0.08
0.1817818617658809,0.08
