9.98801438274071,-0.043
9.990011985617258,-0.041
9.992009588493806,-0.038
9.994007191370354,-0.035
9.996004794246902,-0.035
9.99800239712345,-0.037
9.999999999999998,-0.042
10.001997602876546,-0.043
10.003995205753096,-0.041
10.005992808629644,-0.04
10.007990411506192,-0.043
10.00998801438274,-0.041
10.011985617259288,-0.038
10.013983220135836,-0.04
10.015980823012384,-0.038
10.017978425888932,-0.04
10.01997602876548,-0.041
10.021973631642028,-0.038
10.023971234518577,-0.037
10.025968837395125,-0.04
10.027966440271673,-0.038
10.02996404314822,-0.038
10.031961646024769,-0.039
10.033959248901317,-0.037
10.035956851777865,-0.038
10.037954454654413,-0.037
10.039952057530964,-0.04
10.04194966040751,-0.038
10.04394726328406,-0.036
10.045944866160609,-0.038
10.047942469037157,-0.036
10.049940071913705,-0.036
10.051937674790253,-0.033
10.0539352776668,-0.033
10.055932880543349,-0.038
10.057930483419897,-0.037
10.059928086296445,-0.037
10.061925689172991,-0.038
10.06392329204954,-0.038
10.065920894926087,-0.041
10.067918497802635,-0.041
10.069916100679183,-0.041
10.071913703555731,-0.042
10.07391130643228,-0.04
10.07590890930883,-0.041
10.077906512185375,-0.043
10.079904115061924,-0.042
10.081901717938472,-0.037
10.08389932081502,-0.036
10.08589692369157,-0.036
10.087894526568116,-0.034
10.089892129444666,-0.03
10.091889732321214,-0.026
10.093887335197762,-0.024
10.09588493807431,-0.022
10.097882540950858,-0.021
10.099880143827406,-0.018
10.101877746703954,-0.014
10.103875349580502,-0.012
10.10587295245705,-0.014
10.107870555333598,-0.015
10.109868158210146,-0.015
10.111865761086696,-0.015
10.113863363963244,-0.013
10.115860966839792,-0.009
10.11785856971634,-0.01
10.119856172592888,-0.008
10.121853775469436,-0.004
10.123851378345984,-0.001
10.125848981222532,0.001
10.12784658409908,0.004
10.129844186975628,0.006
10.131841789852176,0.004
10.133839392728724,0.003
10.135836995605272,0.005
10.13783459848182,0.011
10.139832201358368,0.017
10.141829804234916,0.021
10.143827407111464,0.021
10.145825009988013,0.022
10.147822612864562,0.018
10.14982021574111,0.021
10.151817818617658,0.025
10.153815421494206,0.019
10.155813024370756,0.016
10.157810627247304,0.011
10.15980823012385,0.007
10.1618058330004,0.008
10.163803435876948,0.004
10.165801038753496,0.004
10.167798641630045,0.004
10.16979624450659,0.004
10.17179384738314,0.004
10.173791450259689,0.003
10.175789053136237,0.001
10.177786656012785,-0.004
10.179784258889333,-0.001
10.18178186176588,0.001
10.183779464642427,0.002
10.185777067518975,0.001
10.187774670395523,-0.005
10.189772273272071,-0.01
10.19176987614862,-0.015
10.193767479025167,-0.015
10.195765081901715,-0.018
10.197762684778263,-0.024
10.199760287654811,-0.026
10.20175789053136,-0.03
10.20375549340791,-0.028
10.205753096284456,-0.032
10.207750699161004,-0.036
10.209748302037552,-0.037
10.211745904914102,-0.041
10.21374350779065,-0.04
10.215741110667198,-0.041
10.217738713543746,-0.041
10.219736316420295,-0.037
10.221733919296843,-0.039
10.223731522173392,-0.043
10.22572912504994,-0.045
10.227726727926488,-0.047
10.229724330803036,-0.046
10.231721933679584,-0.044
10.233719536556132,-0.042
10.23571713943268,-0.041
10.237714742309228,-0.042
10.239712345185776,-0.043
10.241709948062324,-0.042
