Time,V2
0.0,0.258
0.001997602876548142,0.259
0.003995205753096284,0.259
0.005992808629644426,0.259
0.007990411506192568,0.258
0.00998801438274071,0.262
0.011985617259288851,0.265
0.013983220135836994,0.264
0.015980823012385136,0.264
0.017978425888933277,0.265
0.01997602876548142,0.266
0.021973631642029562,0.269
0.023971234518577703,0.271
0.025968837395125847,0.273
0.027966440271673988,0.273
0.02996404314822213,0.275
0.03196164602477027,0.278
0.03395924890131841,0.279
0.035956851777866554,0.281
0.0379544546544147,0.282
0.03995205753096284,0.284
0.04194966040751098,0.285
0.043947263284059124,0.284
0.045944866160607264,0.285
0.047942469037155405,0.282
0.04994007191370355,0.287
0.051937674790251694,0.289
0.053935277666799834,0.29
0.055932880543347975,0.295
0.057930483419896116,0.293
0.05992808629644426,0.297
0.061925689172992404,0.299
0.06392329204954054,0.297
0.06592089492608869,0.3
0.06791849780263683,0.306
0.06991610067918497,0.305
0.07191370355573311,0.309
0.07391130643228125,0.312
0.0759089093088294,0.312
0.07790651218537754,0.312
0.07990411506192568,0.312
0.08190171793847383,0.315
0.08389932081502197,0.317
0.0858969236915701,0.319
0.08789452656811825,0.319
0.08989212944466639,0.321
0.09188973232121453,0.325
0.09388733519776267,0.328
0.09588493807431081,0.33
0.09788254095085897,0.334
0.0998801438274071,0.334
0.10187774670395525,0.332
0.10387534958050339,0.335
0.10587295245705153,0.341
0.10787055533359967,0.346
0.10986815821014781,0.348
0.11186576108669595,0.351
0.11386336396324409,0.353
0.11586096683979223,0.353
0.11785856971634039,0.358
0.11985617259288853,0.363
0.12185377546943667,0.367
0.12385137834598481,0.371
0.12584898122253294,0.372
0.1278465840990811,0.376
0.12984418697562924,0.378
0.13184178985217737,0.381
0.13383939272872553,0.384
0.13583699560527365,0.386
0.1378345984818218,0.391
0.13983220135836993,0.394
0.1418298042349181,0.397
0.14382740711146622,0.404
0.14582500998801437,0.409
0.1478226128645625,0.412
0.14982021574111065,0.416
0.1518178186176588,0.419
0.15381542149420693,0.423
0.1558130243707551,0.427
0.15781062724730321,0.43
0.15980823012385137,0.435
0.1618058330003995,0.439
0.16380343587694765,0.442
0.16580103875349578,0.443
0.16779864163004393,0.445
0.16979624450659206,0.45
0.1717938473831402,0.453
0.17379145025968837,0.457
0.1757890531362365,0.461
0.17778665601278465,0.464
0.17978425888933278,0.466
0.18178186176588093,0.469
0.18377946464242906,0.473
0.1857770675189772,0.477
