Time,V6
0.0,0.012
0.001997602876548142,0.014
0.003995205753096284,0.015
0.005992808629644426,0.016
0.007990411506192568,0.015
0.00998801438274071,0.019
0.011985617259288851,0.022
0.013983220135836994,0.021
0.015980823012385136,0.024
0.017978425888933277,0.023
0.01997602876548142,0.026
0.021973631642029562,0.031
0.023971234518577703,0.029
0.025968837395125847,0.031
0.027966440271673988,0.032
0.02996404314822213,0.033
0.03196164602477027,0.035
0.03395924890131841,0.037
0.035956851777866554,0.04
0.0379544546544147,0.04
0.03995205753096284,0.042
0.04194966040751098,0.042
0.043947263284059124,0.041
0.045944866160607264,0.04
0.047942469037155405,0.04
0.04994007191370355,0.044
0.051937674790251694,0.044
0.053935277666799834,0.046
0.055932880543347975,0.051
0.057930483419896116,0.05
0.05992808629644426,0.053
0.061925689172992404,0.053
0.06392329204954054,0.053
0.06592089492608869,0.056
0.06791849780263683,0.058
0.06991610067918497,0.058
0.07191370355573311,0.059
0.07391130643228125,0.06
0.0759089093088294,0.059
0.07790651218537754,0.06
0.07990411506192568,0.06
0.08190171793847383,0.06
0.08389932081502197,0.064
0.0858969236915701,0.066
0.08789452656811825,0.065
0.08989212944466639,0.066
0.09188973232121453,0.071
0.09388733519776267,0.074
0.09588493807431081,0.075
0.09788254095085897,0.078
0.0998801438274071,0.077
0.10187774670395525,0.078
0.10387534958050339,0.081
0.10587295245705153,0.086
0.10787055533359967,0.089
0.10986815821014781,0.09
0.11186576108669595,0.093
0.11386336396324409,0.097
0.11586096683979223,0.097
0.11785856971634039,0.099
0.11985617259288853,0.103
0.12185377546943667,0.108
0.12385137834598481,0.113
0.12584898122253294,0.115
0.1278465840990811,0.118
0.12984418697562924,0.121
0.13184178985217737,0.123
0.13383939272872553,0.126
0.13583699560527365,0.126
0.1378345984818218,0.13
0.13983220135836993,0.132
0.1418298042349181,0.137
0.14382740711146622,0.144
0.14582500998801437,0.148
0.1478226128645625,0.153
0.14982021574111065,0.155
0.1518178186176588,0.158
0.15381542149420693,0.162
0.1558130243707551,0.165
0.15781062724730321,0.17
0.15980823012385137,0.175
0.1618058330003995,0.178
0.16380343587694765,0.181
0.16580103875349578,0.184
0.16779864163004393,0.19
0.16979624450659206,0.196
0.1717938473831402,0.199
0.17379145025968837,0.202
0.1757890531362365,0.207
0.17778665601278465,0.212
0.17978425888933278,0.218
0.18178186176588093,0.223
0.18377946464242906,0.229
0.1857770675189772,0.234
0.18777467039552534,0.239
0.1897722732720735,0.245
0.19176987614862162,0.251
0.19376747902516978,0.256
0.19576508190171793,0.262
0.19776268477826606,0.268
0.1997602876548142,0.271
0.20175789053136234,0.277
0.2037554934079105,0.281
0.20575309628445862,0.285
0.20775069916100677,0.292
0.2097483020375549,0.296
0.21174590491410306,0.303
0.2137435077906512,0.309
0.21574111066719934,0.314
0.2177387135437475,0.321
0.21973631642029562,0.325
0.22173391929684377,0.329
0.2237315221733919,0.337
0.22572912504994005,0.345
0.22772672792648818,0.351
0.22972433080303634,0.355
0.23172193367958446,0.357
0.23371953655613262,0.363
0.23571713943268077,0.367
0.2377147423092289,0.37
0.23971234518577705,0.376
0.24170994806232518,0.381
0.24370755093887334,0.383
0.24570515381542146,0.385
0.24770275669196962,0.389
0.24970035956851774,0.391
0.25169796244506587,0.395
0.253695565321614,0.398
0.2556931681981622,0.402
0.25769077107471033,0.403
0.2596883739512585,0.405
0.2616859768278066,0.411
0.26368357970435474,0.413
0.2656811825809029,0.416
0.26767878545745105,0.421
0.26967638833399915,0.423
0.2716739912105473,0.426
0.27367159408709546,0.43
0.2756691969636436,0.431
0.27766679984019177,0.432
0.27966440271673987,0.433
0.281662005593288,0.435
0.2836596084698362,0.435
0.28565721134638433,0.433
0.28765481422293243,0.433
0.2896524170994806,0.433
0.29165001997602874,0.431
0.2936476228525769,0.428
0.295645225729125,0.429
0.29764282860567315,0.424
0.2996404314822213,0.42
0.30163803435876946,0.418
0.3036356372353176,0.415
0.3056332401118657,0.411
0.30763084298841387,0.406
0.309628445864962,0.403
0.3116260487415102,0.399
0.3136236516180583,0.396
0.31562125449460643,0.391
0.3176188573711546,0.383
0.31961646024770274,0.375
0.3216140631242509,0.367
0.323611666000799,0.358
0.32560926887734715,0.35
0.3276068717538953,0.345
0.32960447463044346,0.342
0.33160207750699155,0.332
0.3335996803835397,0.323
0.33559728326008786,0.316
0.337594886136636,0.306
0.3395924890131841,0.297
0.3415900918897323,0.288
0.3435876947662804,0.282
0.3455852976428286,0.275
0.34758290051937674,0.269
0.34958050339592484,0.263
0.351578106272473,0.253
0.35357570914902114,0.244
0.3555733120255693,0.236
0.3575709149021174,0.227
0.35956851777866555,0.22
0.3615661206552137,0.216
0.36356372353176186,0.207
0.36556132640831,0.198
0.3675589292848581,0.192
0.36955653216140627,0.185
0.3715541350379544,0.18
0.3735517379145026,0.174
0.3755493407910507,0.169
0.37754694366759883,0.166
0.379544546544147,0.16
0.38154214942069514,0.153
0.38353975229724324,0.151
0.3855373551737914,0.148
0.38753495805033955,0.141
0.3895325609268877,0.14
0.39153016380343586,0.138
0.39352776667998396,0.131
0.3955253695565321,0.127
0.39752297243308027,0.122
0.3995205753096284,0.117
0.4015181781861765,0.113
0.4035157810627247,0.11
0.40551338393927283,0.104
0.407510986815821,0.099
0.40950858969236914,0.098
0.41150619256891724,0.095
0.4135037954454654,0.093
0.41550139832201355,0.091
0.4174990011985617,0.089
0.4194966040751098,0.088
0.42149420695165796,0.087
0.4234918098282061,0.085
0.42548941270475427,0.083
0.4274870155813024,0.084
0.4294846184578505,0.083
0.4314822213343987,0.083
0.43347982421094683,0.079
0.435477427087495,0.075
0.4374750299640431,0.078
0.43947263284059124,0.079
0.4414702357171394,0.08
0.44346783859368755,0.077
0.44546544147023565,0.073
0.4474630443467838,0.072
0.44946064722333195,0.072
0.4514582500998801,0.071
0.45345585297642826,0.069
0.45545345585297636,0.07
0.4574510587295245,0.07
0.4594486616060727,0.069
0.4614462644826208,0.071
0.4634438673591689,0.072
0.4654414702357171,0.071
0.46743907311226524,0.071
0.4694366759888134,0.07
0.47143427886536154,0.07
0.47343188174190964,0.069
0.4754294846184578,0.069
0.47742708749500595,0.07
0.4794246903715541,0.067
0.4814222932481022,0.067
0.48341989612465036,0.065
0.4854174990011985,0.064
0.48741510187774667,0.064
0.48941270475429477,0.064
0.4914103076308429,0.067
0.4934079105073911,0.067
0.49540551338393923,0.07
0.4974031162604874,0.07
0.4994007191370355,0.067
0.5013983220135837,0.067
0.5033959248901317,0.068
0.5053935277666799,0.07
0.507391130643228,0.07
0.5093887335197762,0.069
0.5113863363963244,0.068
0.5133839392728725,0.066
0.5153815421494207,0.066
0.5173791450259688,0.067
0.519376747902517,0.065
0.521374350779065,0.065
0.5233719536556132,0.065
0.5253695565321613,0.063
0.5273671594087095,0.06
0.5293647622852576,0.06
0.5313623651618058,0.061
0.533359968038354,0.062
0.5353575709149021,0.062
0.5373551737914503,0.06
0.5393527766679983,0.06
0.5413503795445465,0.061
0.5433479824210946,0.059
0.5453455852976428,0.059
0.5473431881741909,0.06
0.5493407910507391,0.06
0.5513383939272872,0.061
0.5533359968038354,0.06
0.5553335996803835,0.056
0.5573312025569316,0.056
0.5593288054334797,0.058
0.5613264083100279,0.058
0.563324011186576,0.056
0.5653216140631242,0.051
0.5673192169396724,0.051
0.5693168198162205,0.051
0.5713144226927687,0.05
0.5733120255693167,0.05
0.5753096284458649,0.05
0.577307231322413,0.051
0.5793048341989612,0.05
0.5813024370755093,0.05
0.5833000399520575,0.052
0.5852976428286056,0.052
0.5872952457051538,0.054
0.589292848581702,0.052
0.59129045145825,0.051
0.5932880543347981,0.053
0.5952856572113463,0.054
0.5972832600878945,0.055
0.5992808629644426,0.057
0.6012784658409908,0.058
0.6032760687175389,0.056
0.6052736715940871,0.054
0.6072712744706352,0.056
0.6092688773471833,0.054
0.6112664802237314,0.055
0.6132640831002796,0.058
0.6152616859768277,0.059
0.6172592888533759,0.058
0.619256891729924,0.056
0.6212544946064722,0.055
0.6232520974830204,0.053
0.6252497003595685,0.057
0.6272473032361165,0.058
0.6292449061126647,0.057
0.6312425089892129,0.058
0.633240111865761,0.055
0.6352377147423092,0.054
0.6372353176188573,0.054
0.6392329204954055,0.054
0.6412305233719536,0.056
0.6432281262485018,0.054
0.6452257291250498,0.054
0.647223332001598,0.051
0.6492209348781461,0.053
0.6512185377546943,0.051
0.6532161406312424,0.049
0.6552137435077906,0.05
0.6572113463843388,0.051
0.6592089492608869,0.053
0.6612065521374351,0.053
0.6632041550139831,0.053
0.6652017578905313,0.054
0.6671993607670794,0.057
0.6691969636436276,0.054
0.6711945665201757,0.054
0.6731921693967239,0.056
0.675189772273272,0.056
0.6771873751498202,0.057
0.6791849780263682,0.057
0.6811825809029164,0.059
0.6831801837794645,0.057
0.6851777866560127,0.055
0.6871753895325609,0.056
0.689172992409109,0.056
0.6911705952856572,0.057
0.6931681981622053,0.058
0.6951658010387535,0.058
0.6971634039153015,0.059
0.6991610067918497,0.058
0.7011586096683978,0.058
0.703156212544946,0.058
0.7051538154214941,0.061
0.7071514182980423,0.06
0.7091490211745904,0.06
0.7111466240511386,0.061
0.7131442269276868,0.061
0.7151418298042348,0.06
0.717139432680783,0.059
0.7191370355573311,0.059
0.7211346384338793,0.06
0.7231322413104274,0.059
0.7251298441869756,0.056
0.7271274470635237,0.053
0.7291250499400719,0.055
0.73112265281662,0.054
0.7331202556931681,0.054
0.7351178585697162,0.056
0.7371154614462644,0.054
0.7391130643228125,0.053
0.7411106671993607,0.053
0.7431082700759088,0.053
0.745105872952457,0.054
0.7471034758290052,0.053
0.7491010787055533,0.052
0.7510986815821014,0.051
0.7530962844586495,0.051
0.7550938873351977,0.052
0.7570914902117458,0.051
0.759089093088294,0.05
0.7610866959648421,0.051
0.7630842988413903,0.051
0.7650819017179384,0.047
0.7670795045944865,0.043
0.7690771074710346,0.043
0.7710747103475828,0.046
0.773072313224131,0.049
0.7750699161006791,0.047
0.7770675189772273,0.046
0.7790651218537754,0.045
0.7810627247303236,0.044
0.7830603276068717,0.043
0.7850579304834198,0.044
0.7870555333599679,0.045
0.7890531362365161,0.044
0.7910507391130642,0.046
0.7930483419896124,0.046
0.7950459448661605,0.043
0.7970435477427087,0.043
0.7990411506192568,0.043
0.801038753495805,0.042
0.803036356372353,0.041
0.8050339592489012,0.037
0.8070315621254494,0.037
0.8090291650019975,0.038
0.8110267678785457,0.037
0.8130243707550938,0.037
0.815021973631642,0.036
0.8170195765081901,0.036
0.8190171793847383,0.036
0.8210147822612863,0.037
0.8230123851378345,0.038
0.8250099880143826,0.037
0.8270075908909308,0.039
0.8290051937674789,0.038
0.8310027966440271,0.038
0.8330003995205753,0.038
0.8349980023971234,0.037
0.8369956052736716,0.036
0.8389932081502196,0.034
0.8409908110267678,0.034
0.8429884139033159,0.033
0.8449860167798641,0.032
0.8469836196564122,0.029
0.8489812225329604,0.029
0.8509788254095085,0.032
0.8529764282860567,0.029
0.8549740311626048,0.029
0.8569716340391529,0.028
0.858969236915701,0.027
0.8609668397922492,0.026
0.8629644426687973,0.027
0.8649620455453455,0.03
0.8669596484218937,0.028
0.8689572512984418,0.028
0.87095485417499,0.028
0.872952457051538,0.029
0.8749500599280862,0.028
0.8769476628046343,0.026
0.8789452656811825,0.028
0.8809428685577306,0.024
0.8829404714342788,0.025
0.8849380743108269,0.025
0.8869356771873751,0.025
0.8889332800639232,0.024
0.8909308829404713,0.021
0.8929284858170194,0.023
0.8949260886935676,0.025
0.8969236915701158,0.023
0.8989212944466639,0.02
0.9009188973232121,0.02
0.9029165001997602,0.021
0.9049141030763084,0.022
0.9069117059528565,0.021
0.9089093088294046,0.019
0.9109069117059527,0.021
0.9129045145825009,0.021
0.914902117459049,0.021
0.9168997203355972,0.021
0.9188973232121453,0.022
0.9208949260886935,0.021
0.9228925289652417,0.019
0.9248901318417898,0.019
0.9268877347183379,0.017
0.928885337594886,0.015
0.9308829404714342,0.013
0.9328805433479823,0.017
0.9348781462245305,0.018
0.9368757491010786,0.017
0.9388733519776268,0.017
0.9408709548541749,0.017
0.9428685577307231,0.018
0.9448661606072711,0.018
0.9468637634838193,0.02
0.9488613663603674,0.018
0.9508589692369156,0.017
0.9528565721134638,0.018
0.9548541749900119,0.018
0.9568517778665601,0.017
0.9588493807431082,0.017
0.9608469836196564,0.018
0.9628445864962044,0.016
0.9648421893727526,0.013
0.9668397922493007,0.013
0.9688373951258489,0.015
0.970834998002397,0.016
0.9728326008789452,0.015
0.9748302037554933,0.015
0.9768278066320415,0.016
0.9788254095085895,0.015
0.9808230123851377,0.013
0.9828206152616858,0.013
0.984818218138234,0.015
0.9868158210147822,0.015
0.9888134238913303,0.014
0.9908110267678785,0.013
0.9928086296444266,0.014
0.9948062325209748,0.013
0.9968038353975228,0.015
0.998801438274071,0.014
1.0007990411506191,0.015
1.0027966440271674,0.014
1.0047942469037154,0.011
1.0067918497802635,0.01
1.0087894526568117,0.011
1.0107870555333598,0.011
1.012784658409908,0.009
1.014782261286456,0.009
1.0167798641630044,0.008
1.0187774670395524,0.007
1.0207750699161007,0.009
1.0227726727926487,0.009
1.0247702756691968,0.011
1.026767878545745,0.011
1.028765481422293,0.013
1.0307630842988413,0.011
1.0327606871753894,0.01
1.0347582900519376,0.011
1.0367558929284857,0.011
1.038753495805034,0.012
1.040751098681582,0.009
1.04274870155813,0.009
1.0447463044346783,0.01
1.0467439073112264,0.009
1.0487415101877746,0.008
1.0507391130643227,0.006
1.052736715940871,0.009
1.054734318817419,0.011
1.0567319216939672,0.011
1.0587295245705153,0.011
1.0607271274470633,0.008
1.0627247303236116,0.008
1.0647223332001596,0.009
1.066719936076708,0.009
1.068717538953256,0.008
1.0707151418298042,0.008
1.0727127447063523,0.008
1.0747103475829005,0.006
1.0767079504594486,0.007
1.0787055533359966,0.009
1.0807031562125449,0.006
1.082700759089093,0.006
1.0846983619656412,0.007
1.0866959648421892,0.003
1.0886935677187375,0.003
1.0906911705952855,0.006
1.0926887734718338,0.006
1.0946863763483818,0.006
1.0966839792249299,0.006
1.0986815821014781,0.005
1.1006791849780262,0.007
1.1026767878545745,0.007
1.1046743907311225,0.006
1.1066719936076708,0.007
1.1086695964842188,0.009
1.110667199360767,0.008
1.1126648022373151,0.007
1.1146624051138632,0.008
1.1166600079904114,0.007
1.1186576108669595,0.005
1.1206552137435077,0.006
1.1226528166200558,0.006
1.124650419496604,0.006
1.126648022373152,0.008
1.1286456252497001,0.008
1.1306432281262484,0.005
1.1326408310027964,0.004
1.1346384338793447,0.004
1.1366360367558928,0.005
1.138633639632441,0.007
1.140631242508989,0.008
1.1426288453855373,0.007
1.1446264482620854,0.009
1.1466240511386334,0.01
1.1486216540151817,0.01
1.1506192568917297,0.009
1.152616859768278,0.009
1.154614462644826,0.009
1.1566120655213743,0.009
1.1586096683979223,0.009
1.1606072712744706,0.011
1.1626048741510187,0.011
1.1646024770275667,0.011
1.166600079904115,0.013
1.168597682780663,0.013
1.1705952856572113,0.009
1.1725928885337593,0.011
1.1745904914103076,0.013
1.1765880942868556,0.01
1.178585697163404,0.011
1.180583300039952,0.013
1.1825809029165,0.011
1.1845785057930482,0.011
1.1865761086695963,0.011
1.1885737115461446,0.011
1.1905713144226926,0.01
1.1925689172992409,0.011
1.194566520175789,0.009
1.1965641230523372,0.009
1.1985617259288852,0.012
1.2005593288054333,0.017
1.2025569316819815,0.015
1.2045545345585296,0.013
1.2065521374350778,0.014
1.2085497403116259,0.012
1.2105473431881741,0.013
1.2125449460647222,0.011
1.2145425489412705,0.014
1.2165401518178185,0.015
1.2185377546943665,0.017
1.2205353575709148,0.018
1.2225329604474628,0.018
1.2245305633240111,0.022
1.2265281662005592,0.023
1.2285257690771074,0.025
1.2305233719536555,0.026
1.2325209748302037,0.027
1.2345185777067518,0.03
1.2365161805832998,0.03
1.238513783459848,0.033
1.2405113863363961,0.034
1.2425089892129444,0.034
1.2445065920894924,0.034
1.2465041949660407,0.031
1.2485017978425887,0.033
1.250499400719137,0.033
1.252497003595685,0.034
1.254494606472233,0.033
1.2564922093487814,0.033
1.2584898122253294,0.036
1.2604874151018777,0.037
1.2624850179784257,0.037
1.264482620854974,0.04
1.266480223731522,0.039
1.2684778266080703,0.038
1.2704754294846183,0.041
1.2724730323611664,0.041
1.2744706352377146,0.04
1.2764682381142627,0.04
1.278465840990811,0.043
1.280463443867359,0.047
1.2824610467439073,0.051
1.2844586496204553,0.051
1.2864562524970036,0.049
1.2884538553735516,0.05
1.2904514582500997,0.051
1.292449061126648,0.052
1.294446664003196,0.059
1.2964442668797442,0.061
1.2984418697562923,0.065
1.3004394726328405,0.066
1.3024370755093886,0.065
1.3044346783859369,0.066
1.306432281262485,0.064
1.308429884139033,0.064
1.3104274870155812,0.061
1.3124250898921292,0.061
1.3144226927686775,0.062
